Tios,Molcajete,"Mixed grill: steak, chicken, carnitas, shrimp, requeson cheese and grilled peppers and onions. Tossed salad and black beans. Serves 2 or more."
Tios,Americano Taco,"Beans, cheese, lettuce, tomato and onion on a soft or crispy corn tortilla. Choose beef, chicken or pork."
Tios,Steak Taco,"Marinated sirloin steak grilled to medium rare, onion, cilantro and lime on a soft corn tortilla."
Tios,Fish Taco,"Deep fried cod, jalapeno ranch and citrus vinaigrette slaw on a soft corn tortilla."
Tios,Autentico Taco,"Ground beef, onion, cilantro and lime on a soft corn tortilla."
Tios,Margarita Shrimp Taco,Tequila butter shrimp and roasted corn and bell peppers with a cilantro lime buttermilk remoulade on a soft corn tortilla.
Tios,Tinga Taco,"Chicken in a garlic chipotle sauce, onion, cilantro and lime on a soft corn tortilla."
Tios,Papa Taco,"Baked redskin potato, poblano pepper cheese, chipotle crema and onion on a soft corn tortilla."
Tios,Al Pastor Taco,"Crisp pork belly, pickled red onions, cilantro and lime on a soft corn tortilla."
Tios,Guacamole and Sour Cream,None
Tios,Spanish Rice,None
Tios,Cornbread,None
Tios,Seasonal Vegetable,None
Tios,Fried Ripe Plantains,None
Tios,Refried Beans,None
Tios,Black Beans,None
Tios,Cocunut Tres Leches,Vanilla cake layers soaked in sweetened milk and coconut cream
Tios,Brownie Deliciousness,"Ghiradelli triple chocolate brownie, mocha frosting, homemade cinnamon ice cream, chocolate and caramel."
Tios,Churros,Almond flavored sweet dough deep fried and tossed in cinnamon and sugar.
Tios,Flan,"Vanilla custard served with whipped cream, chopped almonds and caramel."
Tios,Fountain Soda,32 ounce fountain soda
Tios,Bottled Soda,None
Tios,Horchata,None
Condado Tacos,My Boy Blue Fish Taco,"Blue corn tortilla, blackened wild-caught Atlantic cod, dressed kale, radish microgreens, and cilantro-lime aioli (GF)"
Condado Tacos,Triple Chocolate Brownie,"Housemade with cocoa, semi-sweet &amp; milk chocolate, bits of chocolate chips, and a hit of cinnamon. Topped with sea salt."
Condado Tacos,NEW Crunch Box,"Includes four hard shell tacos, your choice of taco shells, proteins and sauce. Tacos include shredded lettuce, cheddar cheese, and a side of pico de gallo and sour cream."
Condado Tacos,Tequila-Lime Steak Taco,"The Tequila-Lime Steak is a cheesy and savory, Philly-inspired taco. Flour soft + hard corn shells with queso blanco, tequila-lime steak, fajita peppers + onions, and a smoked cheddar queso drizzle | (D)"
Condado Tacos,Brussel Simmons Queso,Housemade queso blanco with crispy shaved brussels sprouts topped with bacon and a balsamic glaze | (D/GF)
Condado Tacos,Fire-Roasted Street Bowl,"The Fire-Roasted Street Bowl is a loaded chicken packed bowl, topped with your favorite Mexican Street Corn! Roasted chicken, rice, black beans, fire-roasted corn, cilantro-lime aioli, cotija cheese, chopped cilantro, Tajn, and a lime wedge | (D/GF)"
Condado Tacos,Chip &amp; Dip Party,"Our Chips and Dip Box serves up to 25-30 people! With your choice of three 32oz dips, bring enough Condado yum for everyone!"
Condado Tacos,10-Person Taco Bar,"This 10-person BYO taco box comes with tortilla shells, your choice of two proteins, two sauces and the following toppings: lettuce, tomatoes, cilantro &amp; onions, jicama, corn salsa, pickled red cabbage, and smoked cheddar cheese. Each box comes with paper boats, sporks, serving utensils and a roll of paper towels for your group!"
Condado Tacos,24 Taco Box,"Choose your three favorite Taco Suggestions and get 8 of each! Great for a group, each box comes with paper boats, sporks and napkins. (No substitutions.)"
Condado Tacos,Triple Chocolate Brownie 12 Pack,"Housemade with cocoa, semi-sweet &amp; milk chocolate, bits of chocolate chips, and a hit of cinnamon. Topped with sea salt."
Condado Tacos,Nacho Bar,"Everything you need to build your own nachos! This nacho bar comes with tortilla chips, your choice of protein, queso blanco, your choice of two sauces and the following toppings: lettuce, pico de gallo, corn salsa, salsa roja and sour cream. Each order comes with paper boats, sporks, serving utensils, chafer/sterno to keep the protein/queso warm and a roll of paper towels for your group!"
Condado Tacos,15-Person Taco Bar,"15-person BYO taco box comes with tortilla shells, your choice of two proteins, two sauces and the following toppings: lettuce, tomatoes, cilantro &amp; onions, jicama, corn salsa, pickled red cabbage, and smoked cheddar cheese. Each box comes with paper boats, sporks, serving utensils and a roll of paper towels for your group!"
Condado Tacos,Party Pack,"Choose your six favorite Taco Suggestions and get 8 of each! This bundle includes our Chip &amp; Dip Party Box that comes with a 32oz Queso Blanco, 32oz Traditional Guacamole, 32oz Salsa Roja, and plenty of chips to go with! Each box comes with paper boats, sporks and napkins. (No substitutions)"
Condado Tacos,Korean BBQ,"Flour soft + hard corn shell and smoked cheddar queso with slow-roasted pulled pork, gochujang bbq sauce, pickled jalapenos, and pineapple salsa (D)"
Condado Tacos,Power Plant,"Sweet Lucy shell with veggie chorizo + poblano peppers, lettuce, pico de gallo, pickled jalapenos, Middlefield smoked cheddar, and dirty sauce | (Veg/D)"
Condado Tacos,Lucy's Fire,"Sweet Lucy shell + Firecracker, roasted chicken, lettuce, cilantro-onions, smoked cheddar, corn salsa &amp; cilantro-lime aioli | (D)"
Condado Tacos,El Tradicional,"Flour soft shell, guacamole, house-made chorizo, cilantro-onions &amp; queso fresco | (D)"
Condado Tacos,Dutch Dragon,"Corn hard + flour soft shell, guacamole, roasted portobellos, tomatoes, jicama-cabbage slaw, pickled jalapeos, corn salsa &amp; salsa verde | (V/Veg)"
Condado Tacos,Plain Jane,"Kewl Ranch shell with roasted chicken, fajitas, lettuce, tomatoes, smoked cheddar + salsa verde | (D)"
Condado Tacos,Blue Dream,"Flour tortilla, queso blanco + Kewl Ranch shell with Tex-Mex ground beef, lettuce, tomato + avocado ranch sauce | (D)"
Condado Tacos,Ooey-Gooey,"Corn hard shell, queso blanco, roasted chicken, black beans, cilantro-onions + dirty sauce | (D)"
Condado Tacos,Braised Confused,"Flour tortilla with rice, braised beef brisket, jicama slaw, pickled red onions, queso fresco + chipotle crema | (D)"
Condado Tacos,Cali Green,"Flour tortilla, guacamole, hard corn shell with ground beef, queso blanco drizzle, lettuce, pico de gallo, smoked cheddar, cilantro-lime aioli + chipotle honey | (D)"
Condado Tacos,Sweet Heat,"Flour tortilla, queso blanco, hard corn shell with braised beef brisket, cilantro-onions, smoked cheddar, pineapple salsa, habanero-mango + chipotle honey | (D)"
Condado Tacos,The Heater,"Sweet Lucy shell, tequila-lime steak, jicama + cabbage slaw, pickled jalapeos, cilantro + onions, pepper jack cheese, Mexican chimichurri, and cilantro-lime aioli | (D)"
Condado Tacos,Bad Habit,"Ju-Ju shell, tequila-lime steak, rice, lettuce, pico de gallo, queso fresco, Mexican chimichurri, and habanero-mango sauce | (D)"
Condado Tacos,Bud Box,"Choice of two Taco Suggestions, half-size queso or guac + chips."
Condado Tacos,Bud Box Bundle (Serves 4-5),"Choose your two favorite Taco Suggestions and get four of each, along with our housemade chips + two full-size dips! Choose from our Salsa Roja, Salsa Verde and Queso Blanco. (Serves 4-5 people; no substitutions.)"
Condado Tacos,Build Your Own Packed Bowl,"Rice and black beans topped with your choice of protein, toppings &amp; sauce. | (Veg/D/GF)"
Condado Tacos,Build Your Own Packed Lettuce Bowl,"Shredded Lettuce topped with your choice of protein, toppings &amp; sauce. | (Veg/D/GF)"
Condado Tacos,Build Your Own Packed Kale Bowl,"kale, red onion, sweet &amp; peppery vinaigrette | (Veg,V,GF)"
Condado Tacos,Hard Corn,(Veg/V/GF)
Condado Tacos,Flour,soft | (Veg/V)
Condado Tacos,Firecracker,Condado's fiery flavored hard corn shell | (Veg/V/GF)
Condado Tacos,Kewl Ranch,Condado's ranch flavored hard corn shell | (Veg/D/GF)
Condado Tacos,Ju-Ju,flour soft + corn hard + queso + chorizo | (D)
Condado Tacos,Sweet Lucy,flour soft + corn hard + queso + guac | (Veg/D)
Condado Tacos,Peezler,flour soft + corn hard + bacon refried beans + guac + sour cream | (D)
Condado Tacos,Build Your Own Nachos,"Homemade chips topped with your choice of protein, toppings &amp; sauce. | (Veg/GF/D)"
Condado Tacos,The Skywalker,"Rice, black beans, queso blanco, roasted chicken, lettuce, tomatoes, cilantro + onions, pickled jalapeos, corn salsa, and salsa roja"
Condado Tacos,Half Size Dips,None
Condado Tacos,Full Size Dips,None
Condado Tacos,Queso Blanco,"Three ingredient white queso with pickled jalapeo, and paprika. Served with housemade chips."
Condado Tacos,Queso Chorizo,Three ingredient white queso with housemade chorizo. Served with housemade chips.
Condado Tacos,Smoked Cheddar Queso,"Smokey cheddar queso, topped with pico de gallo and ground beef"
Condado Tacos,Dirty Queso,"Three ingredient white queso with chicken, black beans, onion + dirty sauce. Served with housemade chips."
Condado Tacos,Queso Elote,Three ingredient white queso with corn + spices. Served with housemade chips.
Condado Tacos,Traditional Guac,"Guac with jalapeo, cilantro + lime. Served with housemade chips."
Condado Tacos,Pico Guac,Guac with pico de gallo. Served with housemade chips.
Condado Tacos,Pineapple Guac,Guac with pineapple + chipotle honey. Served with housemade chips.
Condado Tacos,Mexican Street Corn Dip,"Off-the-cob, fire-roasted corn sauted with garlic, jalapeos, lime, and red onion and topped with aioli, Cotija cheese, Tajn, and chopped cilantro. Served with housemade chips."
Condado Tacos,Salsa Verde,None
Condado Tacos,Pineapple Salsa,None
Condado Tacos,Salsa Roja,None
Condado Tacos,Small Bud,"Double flour tortillas, choice of roasted chicken or ground beef + smoked cheddar (1 Taco) | (D)"
Condado Tacos,Mexican Street Corn - Half,"Mexican Street Corn is a fire roasted corn off the cob, with sauteed diced jalapeno, red onion, red peppers ,and garlic. Then topped with cilantro lime aioli, cotija cheese, tajin and cilantro."
Condado Tacos,Mexican Street Corn - Full,"Mexican Street Corn is a fire roasted corn off the cob, with sauteed diced jalapeno, red onion, red peppers ,and garlic. Then topped with cilantro lime aioli, cotija cheese, tajin and cilantro."
Condado Tacos,Loaded Tots - Half,"Housemade tots with diced poblanos in queso blanco, topped with fresh pico de gallo, pickled jalapenos, and an avocado ranch drizzle"
Condado Tacos,Loaded Tots - Full,"Housemade tots with diced poblanos in queso blanco, topped with fresh pico de gallo, pickled jalapenos, and an avocado ranch drizzle"
Condado Tacos,Bacon Refried Beans,None
Condado Tacos,Black Beans,None
Condado Tacos,Rice,None
Condado Tacos,Pickled Jalapenos,None
Condado Tacos,Sour Cream,None
Condado Tacos,Side Traditional Guac,None
Condado Tacos,Bag of Chips,None
Condado Tacos,Lemonade,None
Condado Tacos,Agua Fresca,None
Condado Tacos,Pepsi,None
Condado Tacos,Diet Pepsi,None
Condado Tacos,Mt. Dew,None
Condado Tacos,Diet Mt. Dew,None
Condado Tacos,Dr. Pepper,None
Condado Tacos,Sierra Mist,None
Condado Tacos,Mug Root Beer,None
Condado Tacos,Schweppes Ginger Ale,None
Condado Tacos,Tea,None
Jerusalem Garden,Lentil Soup,"Red lentils spiced with cumin, turmeric, and salt. Vegan, gluten-free."
Jerusalem Garden,Hummus Veggie Plate,"Served with carrots and cucumbers. Vegan, gluten-free."
Jerusalem Garden,Baba Ghanoug Veggie Plate,"Served with carrots and cucumbers. Vegan, gluten-free."
Jerusalem Garden,1 Falafel Patty Sampler,"2 falafel patties served with pita, turnips, and choice of 1 sampler. Vegan, gluten-free, contains soy."
Jerusalem Garden,2 Falafel Patty Samplers,"2 falafel patties served with pita, turnips, and choice of 2 samplers. Vegan, gluten-free, contains soy."
Jerusalem Garden,Kibbeh Ball Sampler,"2 kibbeh balls served with yogurt and cucumber. Includes soy, tree nuts."
Jerusalem Garden,Meat Grape Leaves Sampler,"3 grape leaves filled with rice, ground beef, soybean oil, tomato, and spices. Gluten-free, contains soy."
Jerusalem Garden,Meat Grape Leaves Sampler with 1 Side,"3 grape leaves filled with rice, ground beef, soybean oil, tomato, and spices. Served with 1 optional sampler side. Gluten-free, contains soy."
Jerusalem Garden,Veggie Grape Leaves Sampler,"3 grape leaves filled with rice, currants, tomato, and spices. Vegan, gluten-free, contains soy."
Jerusalem Garden,Veggie Grape Leaves Sampler with 1 Side,"3 grape leaves filled with rice, currants, tomato, and spices. Served with 1 optional sampler side. Vegan, gluten-free, contains soy."
Jerusalem Garden,Hummus,"Blended chickpeas, tahini, garlic, jalapeo, lemon and salt"
Jerusalem Garden,Baba Ghanoug,"Roasted Eggplant, Tahini, Tomato, Garlic, Lemon &amp; Salt"
Jerusalem Garden,Falafel Sandwich with Hummus,"Wrapped in pita with romaine, tomato, and tahini sauce. Vegan, contains soy."
Jerusalem Garden,Falafel Sandwich with Hummus and Fattoush,"Wrapped in pita with romaine, tomato, and tahini sauce. Vegan, contains soy."
Jerusalem Garden,Falafel Sandwich with Baba Ghanoug,"Wrapped in pita with romaine, tomato, and tahini sauce. Vegan, contains soy."
Jerusalem Garden,Falafel Sandwich with Yogurt and Cucumber,Wrapped in pita with lettuce and tomato. Contains soy.
Jerusalem Garden,Veggie Grape Leaves Sandwich,"3 veggie grape leaves wrapped in pita with romaine, tomato, and hummus. Vegan, contains soy."
Jerusalem Garden,Mjaddara Sandwich,"Wrapped in pita with romaine, tomato, baba ghanoug, fried onions, and pickles. Vegan, contains soy."
Jerusalem Garden,Hummus and Tabbouli Sandwich,"Wrapped in pita with romaine, and tomato. Vegan."
Jerusalem Garden,Falafel Sandwich,Wrapped in pita with lettuce and tomato. No sauce.
Jerusalem Garden,Chicken Shawarma Sandwich,"Marinated, charbroiled halal chicken wrapped in pita with romaine, tomato, yogurt garlic sauce, toum, turnips, and pickles. Contains soy."
Jerusalem Garden,Chicken Kabob Sandwich,"Marinated, charbroiled halal chicken wrapped in pita with romaine, tomato, and toum. Contains soy."
Jerusalem Garden,Beef Shish Kabob Sandwich,"Charbroiled beef wrapped in pita with romaine, tomato, and hummus."
Jerusalem Garden,Kafta Kabob Sandwich,"Wrapped in pita with romaine, tomato, and hummus."
Jerusalem Garden,Kibbeh Ball Sandwich,"Wrapped in pita with romaine, tomato, yogurt, and cucumber. Contains soy, tree nuts."
Jerusalem Garden,Meat Grape Leaves Sandwich,"3 meat grape leaves wrapped in pita with romaine, tomato, and hummus. Contains soy."
Jerusalem Garden,Jerusalem Burger,"Ground beef and lamb mixed with onions, spices, baked in grape leaves. Wrapped in pita with romaine, tomato, and hummus."
Jerusalem Garden,Falafel Meal with 1 Side,"3 patties per order. Served with hummus, and pickled turnip. Vegan, gluten-free, contains soy."
Jerusalem Garden,Falafel Meal with 2 Sides,"3 patties per order. Served with hummus, and pickled turnip. Vegan, gluten-free, contains soy."
Jerusalem Garden,Chicken Shawarma Meal with 1 Side,"Marinated, charbroiled halal chicken breast topped with yogurt garlic sauce. Served with house rice, and pickle. Contains soy."
Jerusalem Garden,Chicken Shawarma Meal with 2 Sides,"Marinated, charbroiled halal chicken breast topped with yogurt garlic sauce. Served with house rice, and pickle. Contains soy."
Jerusalem Garden,Chicken and Hummus Meal with 1 Side,"Marinated, charbroiled halal chicken breast layered on top of hummus. Served with house rice, and pickle. Contains soy."
Jerusalem Garden,Chicken and Hummus Meal with 2 Sides,"Marinated, charbroiled halal chicken breast layered on top of hummus. Served with house rice, and pickle. Contains soy."
Jerusalem Garden,Chicken Kabob Meal with 1 Side,"Marinated, charbroiled halal chicken skewered with red onion, and red pepper. Served with house rice, and toum. Contains soy."
Jerusalem Garden,Chicken Kabob Meal with 2 Sides,"Marinated, charbroiled halal chicken skewered with red onion, and red pepper. Served with house rice, and toum. Contains soy."
Jerusalem Garden,Kafta Kabob Meal with 1 Side,"Charbroiled ground beef and lamb seasoned with onion, garlic, parsley, and spices. Served with house rice, and baba ghanoug. Contains soy."
Jerusalem Garden,Kafta Kabob Meal with 2 Sides,"Charbroiled ground beef and lamb seasoned with onion, garlic, parsley, and spices. Served with house rice, and baba ghanoug. Contains soy."
Jerusalem Garden,Beef Shish Kabob Meal with 1 Side,"Charbroiled beef skewered with red onion, and red bell pepper. Served with house rice, and hummus. Contains soy."
Jerusalem Garden,Beef Shish Kabob Meal with 2 Sides,"Charbroiled beef skewered with red onion, and red bell pepper. Served with house rice, and hummus. Contains soy."
Jerusalem Garden,Kibbeh Ball Meal with 1 Side,"3 pieces per meal. Lightly spiced ground beef mixed with onion, bulgar wheat, and pine nuts. Cooked in soybean oil. Served with house rice &amp; yogurt and cucumber. Contains soy, tree nuts."
Jerusalem Garden,Kibbeh Ball Meal with 2 Sides,"3 pieces per meal. Lightly spiced ground beef mixed with onion, bulgar wheat, and pine nuts. Cooked in soybean oil. Served with house rice &amp; yogurt and cucumber. Contains soy, tree nuts."
Jerusalem Garden,Meat Grape Leaves Meal with 1 Side,"5 per meal. Served with hummus. Gluten-free, contains soy."
Jerusalem Garden,Meat Grape Leaves Meal with 2 Sides,"5 per meal. Served with hummus. Gluten-free, contains soy."
Jerusalem Garden,Veggie Grape Leaves Meal with 1 Side,"5 per meal. Served with hummus. Vegan, gluten-free, contains soy."
